Id,SalePrice
2735,132137.17860375755
2736,133417.773409858
2737,124620.74591803885
2738,131361.2316766687
2739,157325.51482590087
2740,136305.05078075945
2741,142444.84697592724
2742,145641.876849738
2743,150515.34223034425
2744,157437.84308442834
2745,143731.0441106198
2746,139095.44546101548
2747,154728.26466515637
2748,122546.81892757158
2749,129951.52817794106
2750,132857.4532182092
2751,142965.75665397962
2752,196575.488413956
2753,152561.4033887487
2754,245361.03712515824
2755,125679.79835160024
2756,105611.14089459718
2757,70912.46037839775
2758,78233.07552501331
2759,161510.27184708582
2760,130077.32730719345
2761,147178.2605387167
2762,138965.1991697925
2763,191676.9995175461
2764,147770.8689439959
2765,279347.95474787167
2766,137970.28097580603
2767,85894.55011246112
2768,138468.81699710945
2769,128779.18604306196
2770,144328.17405930185
2771,113056.08584131268
2772,112915.33694667686
2773,148587.38741154238
2774,134492.32195548262
2775,118933.83456616827
2776,141229.932602556
2777,147013.80798559258
2778,117258.45682382652
2779,119313.21079655932
2780,94891.60969378593
2781,93315.92892900023
2782,89668.12343571203
2783,109700.28915870634
2784,124833.55005714133
2785,123697.14972060481
2786,72705.15267874196
2787,123657.40777205891
2788,74792.79465362239
2789,204481.17177779964
2790,98540.8774251623
2791,116990.53015357576
2792,55105.41926401
2793,198174.82914630044
2794,106346.45572926078
2795,126400.39930708532
2796,104019.21295609222
2797,213274.82493619446
2798,116364.79738108741
2799,126667.65730610862
2800,58478.07563895263
2801,113545.18475873806
2802,137193.6360650987
2803,209142.9296544012
2804,146351.99706695048
2805,105326.98848765166
2806,74470.77331621395
2807,161899.04267896482
2808,156738.91617826957
2809,137810.11613870473
2810,134790.65488364472
2811,156763.77950453397
2812,152171.36631883762
2813,165830.27540969194
2814,151716.76682939564
2815,107040.82129281113
2816,241869.68030902572
2817,163312.15844731327
2818,130512.83528480501
2819,153487.72355172745
2820,135577.22463726587
2821,115591.41178491725
2822,195279.62678677723
2823,258319.1751422763
2824,196001.16692139735
2825,171354.7639668042
2826,134346.5951303522
2827,132430.64194878194
2828,202858.98476054682
2829,195203.97231929578
2830,229672.3375152688
2831,179312.824563987
2832,234160.91676309495
2833,291858.1922436528
2834,216018.50123698814
2835,205618.79912872816
2836,191217.41215941013
2837,159111.69686669848
2838,154772.34508161922
2839,177678.38359790735
2840,200295.3610136416
2841,201599.8630256045
2842,220428.44795247304
2843,152550.7727230354
2844,154751.2119412317
2845,126027.2713735602
2846,213459.4568989822
2847,206201.2245647936
2848,229367.39787058398
2849,206020.93096220342
2850,278211.8940461714
2851,217408.6919744757
2852,234247.71787937995
2853,238544.1067877989
2854,140792.49238255987
2855,212654.74845556097
2856,201052.0299512731
2857,183468.30317540726
2858,217155.3315826065
2859,124784.36995917001
2860,124823.26616723932
2861,125318.49338900474
2862,192332.85403035267
2863,131541.90873121723
2864,258031.1173461675
2865,144485.73231344082
2866,135868.71549332392
2867,93067.36603860348
2868,106019.28205419758
2869,104255.96177582623
2870,119501.08920437896
2871,85486.96601807745
2872,51560.48700948122
2873,107120.01921652142
2874,132254.78220859557
2875,118891.58731552337
2876,168137.34811385555
2877,140962.37177711516
2878,176074.3154448847
2879,145000.79993282864
2880,102791.34939957754
2881,152191.48283060966
2882,167002.99020443365
2883,172409.71217013703
2884,189900.56579522393
2885,197582.50786060252
2886,227567.77106542283
2887,100861.92672819328
2888,137766.18817813697
2889,52708.916837582
2890,80317.17076327135
2891,137491.53757967672
2892,33721.08815246988
2893,86086.69053302692
2894,49265.41260729081
2895,314745.6699794091
2896,276861.7345230613
2897,198518.04574024735
2898,151309.9069596322
2899,222732.23295404576
2900,154992.45114733544
2901,216187.5137039008
2902,195560.7854522219
2903,334807.24382390664
2904,369411.04281338427
2905,90858.79856963184
2906,206149.38473916685
2907,111835.66793093053
2908,134188.69100189483
2909,140642.18332263315
2910,78242.9529316865
2911,76832.27325422704
2912,140204.2863941212
2913,85661.7975230245
2914,70065.7016479028
2915,76294.25941398325
2916,78226.08355537157
2917,154982.6663680234
2918,113649.29164143617
2919,234271.43412130518
